Age,MonthlyIncome,DistanceFromHome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,NumCompaniesWorked,PercentSalaryHike,Attrition
47,90674,21,2,4,1,2,0,19,No
52,100510,20,7,3,4,3,3,25,No
57,128829,26,7,1,3,4,1,15,No
49,98864,11,2,2,2,3,1,10,No
38,93607,4,10,3,2,2,2,10,Yes
40,101361,25,0,4,4,3,3,13,Yes
38,68767,16,4,1,1,4,3,22,No
44,103441,8,7,4,4,2,1,24,No
55,116244,4,10,4,3,1,2,20,Yes
39,83370,4,4,3,2,4,4,22,Yes
46,88749,15,4,3,4,3,1,18,No
44,104792,5,2,2,4,2,1,20,No
44,91968,25,5,3,1,1,1,20,Yes
29,60162,23,4,1,2,2,1,11,No
23,51976,28,1,1,3,2,2,16,No
37,105448,2,5,2,1,3,0,11,No
53,110793,28,6,4,4,2,4,17,No
41,75057,6,5,2,4,2,1,11,Yes
36,93615,21,5,2,3,1,0,22,Yes
52,96538,30,3,1,2,4,0,22,Yes
33,99541,23,2,1,4,4,0,11,No
36,78699,23,4,4,4,3,5,18,Yes
35,70802,19,4,2,1,3,2,15,No
44,92992,16,6,4,3,4,0,25,No
31,83061,18,2,2,4,2,2,11,Yes
55,109192,10,4,4,1,4,3,15,No
38,92266,25,5,1,4,4,2,24,Yes
26,61778,30,0,1,4,2,3,20,No
41,90164,19,8,1,2,2,6,14,Yes
31,55415,16,0,1,2,3,3,22,No
50,92476,16,9,3,3,4,4,25,No
43,87442,10,3,4,1,3,1,13,No
44,93601,27,12,4,3,3,1,15,Yes
59,121077,10,9,4,3,4,1,14,No
52,91894,2,11,4,3,3,3,11,No
24,81151,5,0,4,4,3,3,23,No
57,99788,6,12,1,2,3,1,20,No
39,92622,4,0,3,2,1,4,12,No
50,114588,19,10,4,1,3,1,22,No
51,115161,30,9,2,3,4,3,10,No
35,73082,13,2,1,3,3,0,14,Yes
59,117286,15,4,4,2,1,1,17,Yes
30,58282,25,0,4,3,1,2,16,No
28,45535,20,3,1,1,4,4,18,Yes
21,49085,4,0,3,4,2,1,22,No
26,46391,28,2,1,2,4,4,19,Yes
46,118784,19,9,1,3,3,2,12,No
50,104504,7,6,1,2,3,4,15,Yes
37,104352,4,6,3,1,4,4,14,No
39,102216,19,9,1,2,1,2,23,No
43,87473,21,3,2,2,3,2,19,No
43,76049,28,1,4,3,3,4,16,Yes
53,106009,4,8,4,2,3,1,17,No
28,66036,19,4,4,1,3,1,22,No
33,85757,15,4,1,3,2,1,23,No
23,50751,28,2,3,4,3,1,17,Yes
42,98060,30,2,4,2,4,2,24,No
35,65654,24,7,4,4,2,0,14,No
37,91661,28,6,3,2,3,3,14,No
46,84591,7,10,2,4,4,6,18,Yes
44,89693,11,7,4,4,2,2,12,No
32,82486,11,0,1,4,2,2,25,No
55,96564,28,11,2,1,1,1,24,No
32,79227,30,5,4,4,2,1,22,Yes
51,119897,25,10,2,4,4,2,13,No
47,117356,10,3,4,3,2,1,21,No
26,79018,29,0,2,3,2,0,11,No
23,58841,18,2,2,2,1,2,22,Yes
38,77516,29,3,1,3,1,2,21,No
37,92311,25,10,4,3,4,3,19,No
32,85780,7,8,3,4,2,1,10,No
53,135201,19,12,1,4,2,2,22,Yes
50,109782,25,8,2,4,3,3,19,Yes
42,91835,13,2,3,2,2,0,21,Yes
22,71879,21,0,4,4,3,0,24,No
32,71217,15,1,1,1,3,2,25,No
34,55869,30,8,1,1,4,2,13,No
36,88240,19,5,2,1,1,1,24,No
49,103408,19,8,3,2,4,2,11,No
31,75616,19,0,1,1,1,2,10,No
30,68546,19,0,4,4,4,4,18,No
53,121488,26,6,3,3,4,0,23,No
30,78534,4,6,1,4,1,1,20,No
31,72664,5,3,2,3,4,3,15,No
25,47107,22,0,2,1,3,1,24,No
40,96051,8,4,2,2,3,3,21,No
56,126949,26,15,1,4,3,1,10,No
28,69354,11,1,4,3,3,2,12,Yes
58,109559,30,9,2,4,4,6,15,No
32,75365,13,5,4,4,1,1,10,No
37,62003,23,0,2,3,4,5,11,No
31,81721,2,5,3,2,2,2,19,No
27,71945,29,0,1,3,4,1,10,Yes
41,102454,14,11,2,4,1,0,18,No
26,74559,7,1,1,1,4,1,16,No
34,98424,14,0,1,2,2,2,20,No
39,77521,27,4,3,2,1,1,24,Yes
21,46012,17,1,4,2,2,2,17,Yes
53,102303,12,8,1,4,1,1,16,No
37,81562,20,6,4,2,1,0,24,No
25,58154,24,0,2,1,4,3,21,Yes
30,85264,26,3,1,3,2,3,21,No
52,120153,9,11,4,4,2,1,13,No
44,100395,1,1,2,1,2,2,14,No
23,46579,22,0,3,2,2,1,10,No
33,92303,7,0,2,3,1,2,22,No
52,89339,24,3,4,2,3,1,18,No
42,92616,28,4,2,4,1,4,10,No
21,59271,19,0,2,4,3,1,18,No
34,78590,11,0,1,1,4,0,21,Yes
30,85120,22,0,1,2,2,5,23,Yes
33,68702,5,1,4,4,4,2,12,No
36,93844,1,4,2,3,1,3,16,Yes
52,119599,24,4,3,2,1,2,11,Yes
25,59908,1,0,1,4,1,0,13,No
59,138353,9,7,1,1,4,1,13,No
58,110349,11,12,2,3,4,2,10,No
39,85018,18,0,4,1,3,2,12,No
51,95246,13,5,4,3,1,3,13,No
41,70098,26,1,1,1,1,2,22,No
57,106841,15,5,4,3,3,2,11,No
45,85280,8,9,4,2,2,2,21,No
32,72381,7,1,3,1,4,3,11,Yes
37,79981,25,7,3,3,1,0,11,No
30,83200,21,1,2,4,3,2,15,Yes
56,119679,15,7,1,1,2,4,18,No
30,73154,11,0,3,1,4,0,12,No
34,80094,22,0,2,3,2,1,13,No
39,75995,6,4,3,3,2,1,23,No
38,96020,14,5,3,3,3,1,24,No
48,96144,12,9,1,3,1,5,23,No
26,57148,25,0,1,2,4,3,14,No
51,117216,5,11,1,3,1,2,19,No
50,102439,27,7,1,1,2,3,22,No
58,145118,3,8,3,4,1,1,14,No
46,92688,18,10,2,4,4,1,22,No
31,73375,8,1,1,1,4,1,19,No
57,136732,23,9,1,4,4,5,22,No
49,83950,24,8,4,2,4,3,15,Yes
31,94084,13,4,4,4,2,0,14,No
53,107552,14,6,4,3,2,2,17,No
59,104438,9,6,2,2,3,1,13,No
43,97363,1,8,4,2,4,4,18,Yes
52,98801,11,7,4,2,4,0,16,No
43,77473,30,10,4,4,4,4,12,No
21,70048,15,0,2,2,4,1,21,No
53,90446,28,10,3,1,1,3,20,Yes
30,105330,16,2,1,4,1,0,17,No
47,101466,23,10,3,4,1,4,16,No
30,69863,23,1,3,1,1,4,13,No
57,93600,12,8,3,1,4,2,21,No
33,69814,29,2,2,1,2,2,21,No
40,80864,11,8,2,3,3,0,11,No
26,71476,30,2,1,2,2,2,13,Yes
37,92186,30,5,4,3,3,5,16,Yes
34,65153,3,7,4,2,4,0,11,No
25,56122,9,1,2,2,3,0,17,Yes
53,124082,22,9,3,4,1,1,24,Yes
30,78240,4,0,2,4,3,2,15,No
32,65529,15,5,2,1,2,0,12,No
38,91187,28,1,1,1,2,1,25,No
56,112164,2,9,2,3,2,0,22,No
44,96890,7,1,1,2,4,3,14,No
36,71900,15,4,2,1,4,3,21,No
37,71839,9,0,3,1,3,2,15,No
32,94263,26,3,3,4,3,1,16,Yes
33,77334,14,1,1,4,4,4,15,Yes
54,117541,28,11,2,3,2,2,11,Yes
29,56859,26,4,1,2,1,5,20,Yes
35,90475,26,5,3,1,3,2,22,Yes
40,81407,19,1,1,4,4,0,17,Yes
56,127594,10,5,1,2,3,1,10,No
28,44668,29,0,3,1,2,1,18,No
57,127333,9,8,2,2,4,2,12,No
36,84102,15,3,1,4,4,2,18,No
51,106528,27,10,4,3,3,1,22,No
28,76559,20,0,3,1,3,2,16,Yes
53,112780,5,8,1,4,2,2,14,Yes
23,73707,8,0,1,4,4,0,25,Yes
49,100499,4,6,3,3,3,3,20,No
39,75771,17,0,2,2,4,3,18,No
32,57198,29,1,2,1,3,2,20,No
43,79287,12,2,1,1,1,1,13,No
36,85164,30,0,2,3,2,0,18,Yes
55,114364,7,9,1,4,4,0,25,No
37,68993,26,5,3,3,2,3,14,No
40,93290,16,3,3,1,4,3,11,No
48,91248,19,8,4,3,1,0,24,Yes
26,61327,14,0,3,4,2,3,19,No
53,106368,5,6,1,2,2,0,16,Yes
52,99163,29,5,4,1,4,1,23,No
59,123186,4,3,3,1,3,1,17,No
30,84466,9,0,4,2,2,1,19,No
44,95610,8,4,2,4,4,1,15,No
47,108405,29,7,3,1,4,1,19,Yes
53,118795,27,11,4,4,4,1,22,No
35,91550,22,7,1,2,2,2,12,No
30,88912,11,6,4,4,1,2,17,Yes
45,103930,19,0,3,1,1,2,22,No
59,119312,3,12,3,2,1,2,10,No
28,56052,4,0,1,3,2,5,16,No
42,98064,5,2,1,3,3,1,24,Yes
59,91921,17,4,3,4,1,1,16,Yes
31,71178,30,4,3,3,3,0,20,Yes
26,70397,16,2,1,1,3,0,10,No
44,119063,18,2,3,2,3,7,25,No
46,94871,12,5,3,2,1,2,23,No
54,114547,18,4,1,3,1,1,22,No
52,104774,15,7,3,3,3,2,17,No
32,78122,22,8,2,4,3,1,11,Yes
21,52171,16,0,4,1,1,0,13,Yes
22,67958,7,0,2,2,1,3,15,No
27,85827,19,0,1,1,1,1,13,Yes
22,54355,26,0,1,2,3,2,25,No
23,67592,3,0,1,2,2,4,18,Yes
23,62021,27,3,2,1,1,1,13,No
45,81563,14,0,3,2,1,1,20,Yes
49,107223,13,3,4,1,1,4,22,No
43,98892,21,7,2,4,3,3,20,Yes
30,75053,15,6,2,3,2,3,10,No
57,112067,15,5,4,1,2,1,11,No
43,113824,24,0,2,4,4,1,16,Yes
43,79100,2,4,4,2,1,3,18,Yes
35,55831,29,8,1,3,4,1,16,No
48,99344,27,10,2,2,1,2,21,Yes
21,38837,15,0,3,3,2,1,23,No
49,81792,1,6,1,1,1,1,18,No
22,58231,19,1,1,1,2,0,11,Yes
44,76439,11,4,1,1,4,1,24,Yes
21,62909,17,0,1,4,4,2,21,Yes
56,118781,26,14,1,3,3,4,16,No
31,77469,19,1,2,4,1,2,12,Yes
37,77426,25,1,2,1,3,5,18,No
35,85179,18,6,4,4,3,2,23,No
48,116371,19,8,3,1,2,1,22,No
46,104938,19,7,3,3,1,0,22,Yes
48,98033,8,7,1,4,1,4,15,No
49,111056,1,7,4,1,2,0,15,No
36,82242,17,4,1,2,4,1,14,Yes
56,127060,25,9,3,1,2,2,22,Yes
58,129811,29,5,3,1,3,2,17,No
45,84510,13,8,2,2,3,1,24,Yes
27,74086,10,0,3,2,2,1,18,No
58,113775,17,6,4,2,3,3,14,No
52,99575,20,8,3,2,3,1,16,Yes
28,78109,11,0,3,2,4,2,24,Yes
49,91124,8,15,3,1,1,1,11,No
29,87452,28,1,4,1,2,2,15,Yes
59,124749,23,9,2,4,3,3,12,Yes
32,85023,24,0,2,4,2,2,17,Yes
42,92137,11,3,4,1,2,1,11,Yes
43,101472,8,11,3,3,3,2,10,Yes
31,74334,23,4,4,3,2,2,24,No
38,70765,22,0,4,2,1,1,21,No
28,64638,17,7,1,1,4,2,11,No
29,76080,6,0,4,1,2,1,22,No
58,118223,6,7,3,4,2,1,24,Yes
38,83243,26,3,4,4,4,1,24,No
22,63094,9,0,2,4,1,1,15,No
41,79582,15,4,4,4,2,3,13,No
44,93159,6,8,4,4,2,3,18,No
48,94092,26,4,2,3,2,2,11,No
26,48495,27,3,2,3,4,3,18,No
41,114586,18,2,4,3,1,4,10,Yes
42,98725,19,0,2,2,4,2,15,No
21,47180,28,0,3,4,4,2,14,No
56,116362,7,8,1,3,1,0,25,Yes
31,80029,14,1,4,4,3,4,22,Yes
45,78617,1,2,3,4,2,1,17,No
31,66168,23,4,2,4,1,4,19,Yes
32,102877,3,5,1,4,3,7,17,Yes
23,63568,22,0,4,1,2,3,10,Yes
23,53150,16,0,1,1,4,4,16,No
53,127108,18,11,1,1,3,1,14,No
46,95917,18,1,3,4,3,3,21,No
48,91963,24,11,4,4,2,1,13,Yes
24,69468,6,0,3,3,4,3,19,No
25,64508,11,5,4,1,3,2,13,No
31,77653,5,7,1,1,2,3,19,Yes
49,89907,14,7,3,1,4,4,21,No
59,119912,24,9,3,2,3,3,15,No
45,90527,2,4,2,4,2,3,13,Yes
24,50123,21,0,4,2,4,2,19,No
31,61597,14,3,1,1,4,0,17,No
25,53326,16,1,3,2,3,1,19,Yes
30,84186,11,0,4,2,2,1,17,Yes
48,85633,20,6,1,4,3,1,20,No
47,101478,7,4,3,1,3,1,15,No
27,73120,2,0,3,2,3,3,16,Yes
33,67836,4,6,3,3,3,3,18,No
31,97395,14,0,2,2,2,2,17,No
24,79650,24,0,3,2,2,2,19,No
57,111473,23,0,2,4,1,3,18,Yes
25,79319,2,0,1,4,3,0,25,No
29,57497,13,0,4,1,1,2,25,No
31,80645,15,0,2,3,1,2,17,No
36,93096,26,12,4,3,3,3,21,No
47,89498,3,4,3,4,3,3,16,No
41,93586,1,5,2,3,3,1,14,No
53,127334,12,7,1,2,3,0,15,No
34,71699,20,5,1,2,3,6,17,No
59,109546,20,10,3,4,4,1,16,No
55,112787,9,8,3,1,3,3,10,No
49,105008,14,7,4,2,4,4,25,Yes
28,44863,25,0,4,1,3,3,19,Yes
34,70374,7,0,1,1,2,3,14,No
40,66211,21,10,2,2,1,0,19,No
45,95730,22,10,3,1,2,3,25,Yes
54,118240,10,4,3,4,2,1,19,No
49,111823,3,5,1,1,1,2,21,Yes
25,78165,16,0,3,4,3,1,23,No
34,97781,10,3,4,2,1,6,17,Yes
32,49261,24,1,1,1,1,0,10,Yes
56,114379,20,10,4,2,2,1,19,No
47,108599,4,9,1,3,1,1,17,No
42,96342,21,4,2,4,4,1,10,No
49,113372,14,5,3,1,1,2,15,No
27,52033,23,0,3,3,3,1,19,No
38,98188,1,7,2,4,3,1,18,Yes
55,113496,6,9,3,2,2,0,20,No
34,68370,3,7,1,3,2,1,25,Yes
41,84061,6,0,3,4,4,5,13,No
40,77347,14,7,4,2,1,2,19,No
55,116142,13,7,2,2,3,2,21,No
47,108866,22,4,2,4,4,2,13,No
54,112072,15,10,1,4,2,2,21,No
34,76090,13,2,4,3,1,0,15,No
27,72848,25,0,3,3,1,2,23,Yes
58,120043,11,13,3,2,3,3,11,No
43,94637,9,5,1,2,3,3,20,Yes
42,104732,7,6,4,2,4,1,21,No
26,61968,20,0,3,2,4,3,13,No
48,93179,17,7,3,3,2,1,24,No
41,79479,5,5,1,1,4,3,11,No
57,95856,24,8,2,2,3,6,21,Yes
29,96494,13,0,1,3,2,3,16,No
51,96454,9,0,1,3,2,1,19,Yes
50,89477,11,7,4,2,1,2,11,No
48,88449,6,10,1,4,4,0,13,Yes
37,91136,11,3,4,3,3,3,16,No
35,86237,19,2,3,4,4,2,22,No
35,81977,22,1,2,1,1,1,18,No
57,143122,6,9,3,3,2,3,13,Yes
21,51946,23,0,4,4,1,2,16,No
55,113497,2,9,4,2,1,4,25,Yes
50,100194,12,10,1,2,1,1,21,No
35,95743,1,5,4,1,1,3,17,No
42,101559,23,7,2,4,4,0,18,No
28,57454,21,1,1,2,1,1,21,Yes
33,78910,24,4,1,1,1,0,18,Yes
59,121143,16,10,2,1,3,2,17,Yes
42,93576,21,6,2,3,4,4,23,No
22,62493,19,0,4,1,2,2,17,Yes
46,103616,25,9,4,3,4,2,23,Yes
39,70450,3,6,2,3,1,0,22,No
53,99590,5,9,1,3,2,2,12,No
51,92711,17,6,2,4,4,5,16,No
24,70718,10,0,4,3,4,0,23,Yes
31,53547,16,0,3,2,2,3,13,Yes
44,70756,13,3,1,4,4,2,16,Yes
24,48127,15,0,2,3,4,1,18,No
21,62039,2,1,4,3,2,2,24,No
56,104226,3,8,4,1,3,1,25,No
56,111651,18,1,2,4,1,2,25,No
37,77791,7,2,1,2,2,1,23,No
21,61911,25,0,2,4,4,4,16,No
44,103371,18,2,1,4,1,1,11,No
35,82307,11,6,3,4,2,0,18,No
41,98865,19,7,1,2,4,1,17,No
26,61101,22,0,3,1,3,0,13,No
34,78236,22,0,3,1,1,0,17,Yes
47,97201,7,9,2,3,2,1,25,No
43,88057,29,8,3,2,1,1,22,Yes
32,60131,11,1,1,2,4,1,16,Yes
26,73619,28,6,3,1,4,0,25,No
47,99862,10,2,1,2,4,2,16,No
23,62629,27,0,1,3,2,5,17,No
29,66308,20,0,1,1,2,1,12,No
27,70401,27,0,2,1,3,1,22,Yes
52,134266,3,12,4,2,3,1,13,No
29,55750,27,1,3,4,2,2,24,No
37,90513,17,1,4,2,2,2,15,No
54,111000,25,7,3,4,2,2,19,No
42,81173,16,7,1,4,1,0,21,No
39,100214,3,2,4,3,2,1,10,Yes
55,111684,15,9,4,2,2,2,15,Yes
56,119342,5,2,4,4,1,2,25,No
36,76509,6,9,1,3,1,0,24,No
47,101881,12,4,2,2,1,1,16,No
43,81024,1,5,3,3,1,3,18,No
43,104254,24,2,4,4,1,1,21,No
40,78361,9,6,4,3,3,2,14,No
30,60104,15,3,3,2,1,5,25,Yes
43,96159,7,6,4,3,3,1,18,No
39,71970,18,8,1,1,2,4,10,No
42,112576,30,8,2,4,1,3,10,Yes
49,104003,6,0,2,1,3,0,13,No
27,62107,20,0,3,1,4,2,21,Yes
58,111050,4,9,3,4,4,2,17,No
43,101758,11,4,3,1,3,2,19,No
29,71314,2,0,4,2,2,0,10,No
55,122432,19,10,3,3,3,4,21,No
54,116702,15,5,3,2,2,2,14,Yes
58,126297,14,7,3,4,4,5,20,No
53,111483,18,4,3,4,3,0,13,No
28,56792,23,8,2,4,1,1,24,No
40,103500,30,3,3,3,3,3,24,No
33,92858,2,7,3,1,4,0,13,No
59,131127,6,13,3,2,1,0,11,Yes
39,79485,23,2,1,1,3,1,13,No
40,80409,25,0,1,1,2,0,16,No
36,75100,19,7,3,4,3,2,18,No
39,86873,29,1,3,1,3,0,18,No
41,76568,16,6,1,4,2,1,25,Yes
55,114635,17,11,1,2,3,3,20,No
21,35186,25,1,2,2,2,2,19,No
21,57060,3,1,1,2,3,2,12,Yes
56,107355,12,8,4,4,1,3,17,No
49,99362,5,10,1,1,2,1,15,No
26,47782,20,1,3,2,4,4,20,Yes
32,91761,16,0,3,4,3,5,12,No
33,58924,5,0,3,1,1,4,24,No
24,69336,17,1,4,1,4,2,24,No
50,104984,30,6,3,2,3,3,15,No
41,88159,3,0,4,2,3,1,12,No
49,110292,22,5,2,3,1,4,14,Yes
28,58255,18,0,3,3,1,2,14,No
46,96730,1,0,3,1,2,0,16,No
26,47935,26,0,2,3,2,1,13,Yes
58,122748,11,11,2,3,2,1,12,Yes
35,66605,7,2,1,3,2,2,24,Yes
41,90833,19,2,1,2,2,1,11,Yes
33,75762,30,6,4,2,4,3,16,Yes
57,106877,2,13,4,3,4,3,10,No
56,110073,23,8,4,4,3,1,22,No
36,85560,25,7,1,1,2,1,13,Yes
39,108693,1,3,3,4,3,2,18,Yes
28,66514,18,1,2,2,3,3,17,No
35,88536,12,1,1,1,1,1,22,No
47,103855,23,7,1,2,1,2,11,No
41,105072,1,6,1,2,2,3,12,Yes
48,100715,24,0,4,1,4,2,21,No
40,93424,18,2,3,2,3,1,14,No
59,131398,13,10,3,4,4,2,24,No
36,77637,1,3,3,2,4,3,22,No
31,71472,10,0,4,1,2,0,22,Yes
24,59017,8,0,1,3,4,2,25,No
36,86742,10,7,1,1,3,3,18,Yes
30,79758,1,2,3,2,1,1,25,No
57,140107,24,7,2,2,2,3,18,No
26,65639,15,1,4,3,3,1,16,No
50,105308,15,3,1,2,1,2,13,No
44,74161,1,3,4,3,4,2,23,No
33,61797,23,0,1,1,1,0,11,No
33,78630,27,0,2,2,4,4,16,No
23,81711,27,0,1,2,3,2,25,No
53,90497,21,7,3,3,1,2,10,Yes
46,102554,3,7,2,4,2,1,21,No
36,71345,11,6,2,1,3,2,12,Yes
38,92128,7,4,3,3,1,3,25,No
30,53588,24,0,3,2,1,0,24,No
24,53445,2,2,4,3,4,0,12,No
52,128103,22,1,3,1,3,3,20,No
54,105366,15,7,4,1,1,2,17,No
29,75459,5,6,4,2,1,3,13,No
44,107613,23,0,4,3,3,1,10,Yes
28,61013,1,0,1,2,2,5,11,Yes
32,64568,1,0,4,2,1,2,22,No
35,98707,3,1,4,1,3,1,14,No
51,131198,10,10,1,2,1,1,23,Yes
38,67213,23,5,1,3,4,7,16,Yes
31,85389,3,6,3,1,2,1,15,Yes
21,50042,25,0,1,2,1,0,14,Yes
54,112954,18,15,2,2,1,0,14,No
32,92263,14,8,4,2,4,4,25,Yes
51,88004,5,5,4,2,4,0,25,No
42,86560,7,5,1,2,3,1,21,Yes
38,81240,3,3,3,2,1,2,14,No
44,63044,13,6,3,4,1,2,25,No
55,135702,13,8,3,1,2,4,23,Yes
38,93394,25,2,2,2,1,2,16,Yes
31,70050,23,0,2,4,4,0,24,No
42,108430,26,3,2,1,2,5,19,No
57,114737,18,9,3,3,1,1,13,Yes
47,108926,11,5,3,3,2,2,10,No
25,64904,1,5,4,3,4,2,23,No
48,107320,8,12,2,1,1,5,10,Yes
25,48036,29,0,4,1,2,2,17,Yes
42,65165,13,1,1,3,2,3,12,No
44,85268,16,12,4,3,3,2,19,No
51,104588,28,8,4,3,1,3,13,Yes
58,104536,24,7,2,4,4,1,25,Yes
55,123319,5,5,4,3,1,0,24,Yes
56,111200,2,10,2,3,3,4,18,Yes
41,89977,27,5,1,3,4,2,17,No
25,67319,4,4,3,1,4,3,24,No
29,94465,2,7,3,1,2,1,18,Yes
48,100758,9,8,1,1,3,3,16,No
42,104340,5,4,3,4,1,2,11,No
24,73784,19,2,1,2,3,3,10,Yes
29,82657,3,1,1,3,2,3,19,No
46,124742,13,10,2,2,2,2,22,Yes
56,126675,30,6,2,2,3,1,21,No
39,86834,28,2,4,2,2,4,19,No
57,109725,25,11,4,1,3,4,24,Yes
26,92819,18,0,2,1,2,6,23,Yes
58,123387,5,9,3,4,1,3,22,No
52,106204,3,0,3,1,1,2,25,No
48,108771,1,3,1,2,4,0,12,No
47,80385,4,1,3,2,1,2,15,Yes
31,61018,8,0,3,1,4,2,22,No
23,49055,29,0,4,2,3,3,22,No
44,104619,28,7,1,4,2,3,24,Yes
49,106994,27,9,1,3,3,2,10,No
21,50944,19,1,2,1,4,2,11,Yes
45,85654,14,5,3,4,3,0,13,No
59,123960,11,9,2,3,1,2,24,No
29,84437,17,1,4,4,2,3,13,No
47,101508,12,7,3,2,3,0,18,No
21,61936,13,0,2,3,4,4,19,Yes
50,94955,27,7,1,2,2,2,21,No
39,91333,8,1,3,2,4,2,13,No
36,76320,16,6,1,4,3,2,18,Yes
29,71318,9,2,4,1,2,3,10,Yes
33,73699,1,2,2,1,2,1,13,No
50,96109,4,6,2,3,3,5,13,Yes
29,100188,7,0,1,1,2,5,24,No
32,85644,22,7,1,1,4,0,16,Yes
26,52366,20,0,2,3,4,2,14,Yes
47,80404,29,3,3,3,2,0,10,No
44,114056,19,4,1,2,4,1,22,No
56,127443,17,7,3,1,1,1,22,No
43,64106,15,8,4,4,2,3,14,Yes
28,49952,2,0,4,3,3,1,24,No
32,71468,19,3,2,1,3,2,25,Yes
23,55176,4,3,1,4,4,3,25,No
58,106777,29,8,1,3,1,3,17,No
54,104644,10,8,4,2,1,0,10,No
25,66626,20,0,3,4,1,1,24,No
27,55630,15,0,4,2,4,5,14,No
40,100883,29,1,4,3,4,2,14,Yes
57,120775,28,9,4,3,1,1,16,No
49,106897,30,5,3,3,1,3,16,No
40,91672,25,3,1,3,3,1,15,No
49,121204,25,10,3,3,1,2,19,Yes
27,86555,16,6,2,2,3,2,16,Yes
23,71224,6,0,2,3,2,1,10,No
44,87948,26,0,4,1,3,0,20,No
50,109531,15,9,2,3,4,3,13,No
45,83359,4,1,2,2,4,3,12,No
48,108893,2,3,4,3,3,2,21,No
43,99035,5,4,2,2,4,1,16,No
41,60372,4,1,2,2,1,2,25,Yes
54,99454,28,8,1,3,4,1,15,No
29,61240,6,0,1,1,2,1,18,Yes
25,69963,11,0,4,3,1,1,16,No
22,41719,9,1,3,3,2,2,12,Yes
24,71065,21,0,1,2,2,1,14,Yes
22,80585,9,2,3,2,1,4,22,No
36,79495,9,3,1,1,4,1,13,Yes
57,101783,28,3,1,2,3,2,14,No
54,92261,4,9,1,1,3,1,19,No
29,46843,11,2,4,4,2,1,19,No
43,96995,4,8,3,1,1,3,15,Yes
47,97171,17,4,3,4,1,0,19,Yes
39,78960,2,2,1,3,1,4,20,No
25,81506,9,0,1,2,3,2,10,No
49,81669,20,8,3,2,2,1,12,No
51,101664,17,7,2,2,4,2,15,No
59,116748,4,8,1,2,1,1,10,No
32,79207,5,0,3,4,2,3,23,No
29,85920,30,4,1,2,3,2,15,Yes
53,108788,13,6,1,1,4,1,25,Yes
36,98824,4,3,1,3,1,1,11,No
44,92817,17,3,1,4,3,0,19,No
44,107902,4,7,2,2,4,1,24,Yes
23,55258,29,0,1,2,4,3,23,No
52,119833,14,7,1,1,4,2,22,Yes
47,100996,10,10,4,3,4,2,18,No
44,100546,5,11,1,4,4,0,20,No
22,58671,21,0,1,1,4,3,19,No
56,97766,20,9,3,2,4,2,24,No
34,50886,19,5,2,3,2,0,10,No
54,126662,12,12,1,2,4,3,16,No
28,81786,30,0,3,2,3,2,14,No
24,69474,7,4,4,4,1,3,13,No
24,74492,21,0,3,4,1,2,10,No
53,117965,6,9,1,1,1,4,17,Yes
57,109966,20,6,3,3,4,1,17,No
29,72428,27,0,2,3,1,4,19,No
27,77261,9,0,2,3,4,1,19,Yes
32,71503,23,0,2,4,1,2,25,Yes
43,90556,10,2,3,1,2,3,21,No
33,93306,3,5,3,1,1,2,11,No
53,118510,1,4,3,4,4,7,11,Yes
24,56011,14,4,4,1,1,0,18,No
58,105665,14,8,4,3,3,4,17,No
53,123305,28,6,1,1,4,2,17,Yes
44,75422,20,9,2,2,4,0,19,Yes
58,129100,4,6,4,4,1,2,14,No
59,130423,6,7,4,1,2,0,21,No
51,114795,15,10,3,1,2,3,19,No
32,63093,9,5,1,2,3,0,12,Yes
39,81465,13,0,3,3,1,1,18,No
54,109170,30,10,2,3,3,2,12,Yes
26,68391,23,0,2,1,1,1,11,No
22,48872,17,0,3,1,3,1,22,Yes
48,109642,24,14,1,4,1,1,19,Yes
41,88377,3,6,1,1,1,3,21,No
43,89622,27,6,2,4,1,3,13,Yes
50,104176,11,1,2,1,3,0,19,Yes
44,88599,29,5,1,1,1,2,17,Yes
36,111169,3,7,2,3,1,2,24,Yes
46,104214,2,9,1,3,4,3,20,No
52,106045,5,7,1,2,4,1,24,No
35,85114,7,1,3,1,4,3,12,Yes
42,97291,23,6,4,3,3,4,21,Yes
43,103972,6,3,2,3,3,2,19,No
50,109654,24,8,3,4,2,4,17,No
37,84671,22,0,2,3,2,2,25,Yes
25,70095,15,0,4,2,3,2,17,Yes
38,84709,29,6,3,3,3,2,15,No
56,107834,23,9,1,3,2,2,19,No
50,113966,27,10,2,1,4,2,19,Yes
54,110551,16,10,4,2,1,1,15,Yes
43,90289,6,1,4,1,2,3,21,No
54,111017,3,8,4,3,2,6,12,No
57,123365,14,6,2,2,4,4,16,No
51,141680,14,11,3,2,4,2,15,No
51,111440,19,9,4,4,3,2,15,No
21,66985,28,1,2,1,4,2,19,No
36,69674,8,0,3,4,2,0,12,Yes
40,117575,8,3,4,4,3,4,24,No
32,66862,26,0,1,4,1,3,13,No
35,88719,2,0,1,4,2,1,10,No
41,86870,27,0,4,1,1,3,11,Yes
59,128930,30,7,3,1,4,2,15,Yes
59,145257,7,11,4,3,1,3,20,No
59,95180,15,9,2,4,3,2,15,Yes
28,66428,15,0,4,1,1,1,23,No
43,99120,13,6,3,2,4,2,23,No
